,sequence,labels,scores,classified,Components List,label confidence score
728,i had such an amazing watch but the battery expanded and pushed out the front i wa very worried that my dollar500 watch wa ruined apple very kindly offered to fix it for a mere dollar300 at the time i did not have enough money so i threw it in the bin and bought a different brand of watch for dollar20 i do not know what my heart rate is but i can at least tell the time,"['Design Specifications', 'Advertising', 'Software']","[0.45089247822761536, 0.3281269669532776, 0.22098061442375183]",Design Specifications,['battery'],0.4508924782276153
729,can anyone tell me if it ha a limited battery life like a phone and if it say it doe or not i am sorry but i do not want to watch the whole video,"['Design Specifications', 'Advertising', 'Software']","[0.6299448013305664, 0.2205333560705185, 0.1495218276977539]",Design Specifications,['battery'],0.6299448013305664
730,zaros3433k yes bluetooth must be enabled a it is the communication path between both device and yes the phone must be with you at all time in order for it to work with the exception of the time for example if you are phone is not with you or close by or the battery died the phone would still work but you will only see the clock,"['Design Specifications', 'Software', 'Advertising']","[0.636692464351654, 0.2036435902118683, 0.15966391563415527]",Design Specifications,['battery'],0.636692464351654
731,how do i save the battery from my apple watch,"['Design Specifications', 'Software', 'Advertising']","[0.4638028144836426, 0.36956852674484253, 0.1666286289691925]",Design Specifications,['battery'],0.4638028144836426
732,reason 1 not to get an apple watch battery suck dude that model look ridiculously bigger on your wrist it is not aesthetic at all,"['Design Specifications', 'Software', 'Advertising']","[0.4297623634338379, 0.2940392792224884, 0.27619844675064087]",Design Specifications,['battery'],0.4297623634338379
733,poor battery life kill it for me a a runner,"['Design Specifications', 'Software', 'Advertising']","[0.6148309111595154, 0.24221265316009521, 0.14295648038387299]",Design Specifications,['battery'],0.6148309111595154
734,i do not get why somebody should spend 700dollar on a smartwatch that ha no special feature like e g garmins do crazy battery life ecg and generally being best fitness tracker i got a smartwatch fossil gen 5 on ebay for like 60dollar and it also feature nfc payment bluetooth unlock and even more like a full web browser or google note perfect for cheating on exam and is even supported on apple device i get why people pay a premium for a collectible watch that hold it value but a 600dollar markup just for the apple logo really is not justified at all in my eye,"['Design Specifications', 'Software', 'Advertising']","[0.4096997082233429, 0.3829592168331146, 0.2073410153388977]",Design Specifications,['battery'],0.4096997082233429
735,great watch with the worst ever battery life even a weekend outstation is impossible without the charger,"['Design Specifications', 'Advertising', 'Software']","[0.562889575958252, 0.28438761830329895, 0.15272283554077148]",Design Specifications,['battery'],0.562889575958252
736,battery life on it suck though,"['Design Specifications', 'Software', 'Advertising']","[0.5923444628715515, 0.2334560751914978, 0.17419949173927307]",Design Specifications,['battery'],0.5923444628715515
737,how is the battery on apple watch do they realistically last a complete day with heavy usage,"['Design Specifications', 'Software', 'Advertising']","[0.4154316186904907, 0.39069846272468567, 0.1938699185848236]",Design Specifications,['battery'],0.4154316186904907
738,great info an review i had 2 series of apple watch and they are sitting dusty on my drawer im not planning to buy any until they fix the main thing battery life if they can make it to last for at least a week i would be really thrilled and reconsider otherwise all the improvement just said are not really exciting to me,"['Design Specifications', 'Software', 'Advertising']","[0.4097093343734741, 0.34788087010383606, 0.242409810423851]",Design Specifications,['battery'],0.4097093343734741
739,the battery is the let down if only apple can make it last a week i will get one,"['Design Specifications', 'Software', 'Advertising']","[0.44652441143989563, 0.2806779146194458, 0.2727976143360138]",Design Specifications,['battery'],0.4465244114398956
740,there is no chance that in 2021 or 2022 or any year anyone need a smartwatch that ha close to 1 day battery life le when you have smartwatches with more sensor and 21 day battery sapphire ceramic titanium,"['Design Specifications', 'Advertising', 'Software']","[0.48725593090057373, 0.28339269757270813, 0.22935135662555695]",Design Specifications,['battery'],0.4872559309005737
741,amazing watch but there is always a but with apple the battery ohhh godddd the battery it is a kill thing,"['Design Specifications', 'Advertising', 'Software']","[0.4884522557258606, 0.2895055115222931, 0.22204217314720154]",Design Specifications,['battery'],0.4884522557258606
742,all that feature and if you do not have the charger after about 20 24 hour of usage you just have a few hundred on your wrist if they do not improve battery life nothing else matter,"['Design Specifications', 'Advertising', 'Software']","[0.40301403403282166, 0.3325403332710266, 0.26444563269615173]",Design Specifications,['battery'],0.4030140340328216
743,oh you will need to charge your phone it is always low battery,"['Design Specifications', 'Advertising', 'Software']","[0.548433780670166, 0.2874090373516083, 0.1641571968793869]",Design Specifications,['battery'],0.548433780670166
744,why do not they just make a nice looking watch that dose notification it all most people use anyway loose all the fitness stuff most people do not want there watch telling them they do not go to the gym and them that do know what they have done loose the sleep tracking thats when it on charge loose the apps 90percent are pointless anyway make it look like a watch with the added bonus you can put them cotton strap that loop through the pin hey you might get decent battery life aswell somtimes le is more and simple is the beutifull,"['Design Specifications', 'Software', 'Advertising']","[0.3594411313533783, 0.3354649245738983, 0.30509400367736816]",Design Specifications,['battery'],0.3594411313533783
745,i feel like the most important part for the newer watch is the fast charging put it on the charger after dinner while watching show or doing dish and get it to 100percent in no time flat that way you can wear it to bed and all day the next day and it becomes more like a non 1 day battery plus sleep tracking that is the reason i will not get an se model,"['Design Specifications', 'Advertising', 'Software']","[0.35143208503723145, 0.34469330310821533, 0.30387455224990845]",Design Specifications,['battery'],0.3514320850372314
746,series 8 is my first apple watch my electrophysiologist fancy cardiologist at cleveland clinic wanted me to get one to monitor my heart with the ekg feature and other health feature the se wa a no go since it doe not have that feature the ultra wa a strong possibility for the added battery the brighter and bigger screen for a senior the siren for safety and of course the cool factor yes it ha a gazillion feature for pro athlete that i will never use but i am guessing just about any apple watch ha feature that some use and others do not those that think it is too big for everyday use well that is just a personal preference the only reason i did not go for it is that i am a stomach and side sleeper and it would not work well having it on my arm at night and the sleep monitoring feature is a big plus for me the 8 is a bit cumbersome at night sometimes but manageable,"['Design Specifications', 'Advertising', 'Software']","[0.36918914318084717, 0.34181827306747437, 0.28899261355400085]",Design Specifications,['battery'],0.3691891431808471
