,comment,labels,scores,classified,Components List,label confidence score,Sentiment,Sentiment Confidence Score
778,For now battery life is good but  some time must go on before verifying if remains like that for enough time.,"['Design Specifications', 'Software', 'Advertising']","[0.5329628586769104, 0.2925977110862732, 0.1744394451379776]",Design Specifications,['battery'],0.5329628586769104,NEGATIVE,0.9947953820228577
779,"Product looks flawless,battery is at 85% but still goes all day without having to charge.","['Design Specifications', 'Software', 'Advertising']","[0.6705115437507629, 0.20107342302799225, 0.1284150630235672]",Design Specifications,['battery'],0.6705115437507629,POSITIVE,0.9817711114883423
780,"I got this watch in a weird packaging & it was at 83% from their highest condition.Even though it’s a competitive price for a watch like this & I like the features the watch series 6 came in.The battery life came not in perfect.It’s a gamble with this company.Replacing it at Apple is about $79.For now I’m going to keep it since, it’s not defeated yet.","['Design Specifications', 'Software', 'Advertising']","[0.38849103450775146, 0.33564379811286926, 0.27586519718170166]",Design Specifications,['battery'],0.3884910345077514,NEGATIVE,0.992900013923645
781,Item was just as described. Purchased an excellent condition watch and it arrived quickly and has 89% battery life.,"['Design Specifications', 'Advertising', 'Software']","[0.7900092005729675, 0.15413422882556915, 0.055856525897979736]",Design Specifications,['battery'],0.7900092005729675,POSITIVE,0.9420427680015564
782,"Long story, but the price of a refurbished Apple 6 Watch was just as much as the Fi… that I returned that was a Christmas gift that didn’t even come close to having all the functions. The battery life is great; I was worried at first, but after each full day of wearing it and playing with it, by bedtime it is usually down between 68% - 64%. It works as describes, connected easy to my phone, and looks great. I don’t wear watches or jewelry to bed so I haven use the the sleep tracking. I’m trying to talk my brother into one from the same suppler. Very happy with it.","['Design Specifications', 'Software', 'Advertising']","[0.47235342860221863, 0.31680846214294434, 0.21083815395832062]",Design Specifications,['battery'],0.4723534286022186,POSITIVE,0.9771448969841003
783,"I realize this is a refurbished watch, however the battery life when I received it was already poor, and it only lasts a couple of hours on a full charge. There were chips and scratches on the exterior of the watch, and it certainly wasn’t in “excellent” condition as described. Hoping they send me a refund so I can get something different.","['Design Specifications', 'Advertising', 'Software']","[0.5868608355522156, 0.2161029726266861, 0.1970362812280655]",Design Specifications,['battery'],0.5868608355522156,NEGATIVE,0.9990369081497192
784,"I am extremely happy with this purchase. Perfect condition, 100% battery life, and a great value. I would highly recommend.","['Design Specifications', 'Advertising', 'Software']","[0.7525900602340698, 0.160869300365448, 0.08654062449932098]",Design Specifications,['battery'],0.7525900602340698,POSITIVE,0.9998483657836914
785,Great battery life. Great price,"['Design Specifications', 'Software', 'Advertising']","[0.7229109406471252, 0.14589205384254456, 0.1311969757080078]",Design Specifications,['battery'],0.7229109406471252,POSITIVE,0.9992693066596985
786,"I had a Fitbit Ionic which i loved. I got a recall on it from Amazon due to some battery exploding issues, so i picked this as the replacement and it hasnt let me down. I was only able to get a used one as a replacement though so i dont believe the battery life is good as it should be, but otherwise the device is pretty amazing.","['Design Specifications', 'Advertising', 'Software']","[0.3605418801307678, 0.3221948742866516, 0.3172632157802582]",Design Specifications,['battery'],0.3605418801307678,POSITIVE,0.9971254467964172
787,Didn't come in an original apple box or an original apple watch band. There were some scratches on my screen and the battery health for the watch is at 97% maximum capacity on delivery.,"['Design Specifications', 'Advertising', 'Software']","[0.6028384566307068, 0.24912360310554504, 0.14803792536258698]",Design Specifications,['battery'],0.6028384566307068,NEGATIVE,0.9973483085632324
788,"When I got the watch I checked it over, the seals on the outside of the screen were raised (a sign of a cheap screen replacement) along with that the screen itself was plastic, not tempered glass as it should be. Also the max battery life is 80%","['Design Specifications', 'Software', 'Advertising']","[0.5472276210784912, 0.26819977164268494, 0.18457263708114624]",Design Specifications,['battery'],0.5472276210784912,NEGATIVE,0.9984365105628967
789,"Even though it is used, it works great, only some scratches in the crown, battery came at 97% and with a non-Apple charger, I had to bought one to increase the battery performance.","['Design Specifications', 'Advertising', 'Software']","[0.590871274471283, 0.21216127276420593, 0.1969674974679947]",Design Specifications,['battery'],0.590871274471283,NEGATIVE,0.9454824924468994
790,"paired with phone very easily, but short battery life. had to return but other than battery issues nice watch","['Design Specifications', 'Advertising', 'Software']","[0.5861660242080688, 0.22688129544258118, 0.18695271015167236]",Design Specifications,['battery'],0.5861660242080688,NEGATIVE,0.9863739013671875
791,Very nifty gadget to carry through my day. Up at 5am to start my charge only taking about 40mins (battery still left over from previous day) and will last me through the night. Allows me to complete my day with the convenience of a glance at the watch and quick talk to text response. Great for someone who likes the modern convenience with a classic customizable interface.,"['Design Specifications', 'Advertising', 'Software']","[0.6852720975875854, 0.16924230754375458, 0.14548556506633759]",Design Specifications,['battery'],0.6852720975875854,POSITIVE,0.9954590797424316
792,The health battery was not in good condition.,"['Design Specifications', 'Advertising', 'Software']","[0.68592768907547, 0.15775246918201447, 0.15631982684135437]",Design Specifications,['battery'],0.68592768907547,NEGATIVE,0.9997146725654602
793,"This is a high quality used item, with a battery capacity of 94%, so pretty good. However I am extremely disappointed that the charging cable, wall charger, and watch band are after market brands of questionable quality (a new, current-gen Apple Watch comes with Apple accessories, so the worth of the savings here is questionable).","['Design Specifications', 'Advertising', 'Software']","[0.5378305912017822, 0.2913869321346283, 0.17078247666358948]",Design Specifications,['battery'],0.5378305912017822,NEGATIVE,0.9689260125160217
794,"I was a bit nervous about the refurb, and it being a day late didn’t help. BUT it arrived in pristine condition—original box, two band sizes, charging cable and a blemish-free watch with 100% battery life!! VERY SATISFIED!","['Design Specifications', 'Advertising', 'Software']","[0.48425403237342834, 0.3658968508243561, 0.149849072098732]",Design Specifications,['battery'],0.4842540323734283,POSITIVE,0.9985823631286621
795,Comes in sketch packaging and the ONLY directions in the box are how to return them?!? Like they know they are faulty is the message I got!! It arrives fully dead and tried charging it and got the green screen of death for 48 hours nothing charged no change. Tried draining the battery completely and still same faulty battery. I was skeptical and now I will only buy new!Save your money and time and just get one that actually works!,"['Design Specifications', 'Advertising', 'Software']","[0.5484588146209717, 0.2835458219051361, 0.16799534857273102]",Design Specifications,['battery'],0.5484588146209717,NEGATIVE,0.9995105266571045
796,The watch is very uncomfortable with the band that comes with it. I think it was pricey and a few times the battery life was not the best.,"['Design Specifications', 'Advertising', 'Software']","[0.43992742896080017, 0.3282693922519684, 0.23180311918258667]",Design Specifications,['battery'],0.4399274289608001,NEGATIVE,0.9995132684707642
797,"I was reluctant on purchasing a renewed Apple Watch, but glad I did now.  The watch looks flawless, and the battery life is very strong.  I am very pleased with this purchase.","['Design Specifications', 'Software', 'Advertising']","[0.36062800884246826, 0.3352130651473999, 0.30415889620780945]",Design Specifications,['battery'],0.3606280088424682,POSITIVE,0.9998379945755005
798,"I bought this as a gift expecting it to be in good condition, but the screen was coming apart from the rest of the watch. Plus the battery life isn’t as good as another refurbished watch I’ve bought. Will be returning, and they won’t pay for the return costs. Lol.","['Design Specifications', 'Software', 'Advertising']","[0.3840530812740326, 0.37946251034736633, 0.23648443818092346]",Design Specifications,['battery'],0.3840530812740326,NEGATIVE,0.9902907013893127
799,This is a refurbished watch with reduced battery life and some scratches,"['Design Specifications', 'Software', 'Advertising']","[0.9108431935310364, 0.06350625306367874, 0.02565055713057518]",Design Specifications,['battery'],0.9108431935310364,NEGATIVE,0.9978228807449341
